APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,Keyword: Bioinformatics,Keyword: Computational,Keyword: Systems,Keyword: Sum,Keyword: At least one?
8922004,T32,EY,5,N,9/15/2015,9/30/2015,9/29/2017,867,T32EY007120,SCHOOLS OF MEDICINE,PA-10-036,5T32EY007120-25,NEI:239633\,"TRAINING, INSTITUTIONAL",2015,NATIONAL EYE INSTITUTE,Eye Disease and Disorders of Vision; ,SAN FRANCISCO,UNITED STATES,PHYSIOLOGY,12,94878337,US,577508,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,941186215,"Public Health Relevance Statement  The goal and mission of biomedical research, and NIH, is first to search for and discover fundamental knowledge about the nature and behavior of living systems and then to apply that knowledge to enhance health, lengthen life, and reduce the burdens of illness and disability. The goal of predoctoral and postdoctoral training at UCSF is to guide and educate future researchers who will make fundamental creative discoveries, develop innovative research strategies, and apply their skills and knowledge as a basis for ultimately protecting and improving health. Additionally, this training is organized to promote the highest level of scientific integrity, public accountability, and social responsibility in the conduct of science.  Because we are training students and fellows in the visual sciences, we will be focused ultimately on the causes, diagnosis, prevention, and cure of human blindness. Given the research interests and expertise of the faculty members in this program, predoctoral and postdoctoral training will also emphasize the growth and development of the visual system.  This proposed training program will play an important role in educating students who will become our future biomedical researchers. Having a well-trained cadre of researchers is the principal means that we, as a nation, have for understanding and treating illnesses and disabilities of our own and the world's population.",1891297; ,"COPENHAGEN, DAVID RICHARD;","AGARWAL, NEERAJ",9/30/1990,9/29/2017,Training Programs; vision science; ,Training Program for the Visual Sciences,7120,ZEY1,Special Emphasis Panel ,,,25,308822,22059,239633,0,0,1,1,TRUE
8913263,T32,MH,5,N,4/28/2015,7/1/2015,6/30/2016,242,T32MH014592,SCHOOLS OF PUBLIC HEALTH,PA-11-184,5T32MH014592-39,NIMH:309552\,"TRAINING, INSTITUTIONAL",2015,NATIONAL INSTITUTE OF MENTAL HEALTH,Mental Health; ,BALTIMORE,UNITED STATES,PUBLIC HEALTH & PREV MEDICINE,7,1910777,US,4134401,JOHNS HOPKINS UNIVERSITY,MD,212051832,"The rationale for this training program is motivated by the fact that mental disorders are among the leading causes of disability in the world, and improved strategies to reduce their burden are needed. The goal of the program is to produce the next generation of psychiatric epidemiologists who can address this need by conducting research that will advance our understanding of the causes and consequences of mental disorders; developing, implementing, and evaluating rationally designed interventions to prevent and control these disorders; and critically examining mental health services and systems of care to improve mental health outcomes.",2199723; ,"ZANDI, PETER P.;","CHAVEZ, MARK",7/1/1976,6/30/2016,Epidemiology; Training Programs; ,Psychiatric Epidemiology Training Program,14592,ZMH1,Special Emphasis Panel ,,,39,291452,18100,309552,0,0,1,1,TRUE
8901190,T32,GM,5,N,5/5/2015,7/1/2015,6/30/2016,859,T32GM069330,SCHOOLS OF MEDICINE,PA-10-036,5T32GM069330-10,NIGMS:1\,"TRAINING, INSTITUTIONAL",2015,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,,NEWARK,UNITED STATES,SURGERY,10,78795851,US,10034169,RBHS-NEW JERSEY MEDICAL SCHOOL,NJ,71032757,"The goal of this program is to develop and prepare skilled, science-based surgeons for productive academic careers focusing on trauma and critical care. To accomplish this goal, we believe that trainees should be placed in basic science oriented laboratories conducting investigations of clinically pertinent questions. The experience provided is designed to educate the trainee in the rigors of the applied scientific method, instill a respect for biological systems and endow them with the curiosity and tools to explore all potential avenues of investigation for problem-solving.",1961688; ,"LIVINGSTON, DAVID H;","SOMERS, SCOTT D",7/1/2004,6/30/2016,Critical Care; Operative Surgical Procedures; Research; Training; Trauma; ,Training in Trauma and Surgical Critical Care Research,69330,ZGM1,Special Emphasis Panel ,,,10,54694,4376,1,0,0,1,1,TRUE
8860189,T32,GM,5,N,4/24/2015,7/1/2015,6/30/2016,859,T32GM084905,SCHOOLS OF MEDICINE,PA-11-184,5T32GM084905-07,NIGMS:227713\,"TRAINING, INSTITUTIONAL",2015,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,Bioengineering; Networking and Information Technology R&D; ,TUCSON,UNITED STATES,PHYSIOLOGY,3,806345617,US,490201,UNIVERSITY OF ARIZONA,AZ,857210158,"PUBLIC HEALTH RELEVANCE: In many areas of biomedical science, quantitative theoretical approaches are necessary in order to understand complex biological systems. This program prepares scientists for research careers in the computational and mathematical modeling of medically significant biological systems through interdisciplinary training at the predoctoral leve. Trainees receive training in relevant research areas and develop the ability to collaborate across traditional disciplinary boundaries with researchers with complementary expertise.",1897051; ,"SECOMB, TIMOTHY W.;","MARCUS, STEPHEN",7/1/2009,6/30/2019,Computer Simulation; mathematical model; System; ,Computational and Mathematical Modeling of Biomedical Systems,84905,TWD,NIGMS Initial Review Group ,,,7,216745,10968,227713,0,2,2,4,TRUE
8855096,T32,EB,2,N,5/14/2015,7/1/2015,6/30/2016,286,T32EB003383,SCHOOLS OF MEDICINE,PA-14-015,2T32EB003383-11A1,NIBIB:259236\,"TRAINING, INSTITUTIONAL",2015,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,,BALTIMORE,UNITED STATES,BIOMEDICAL ENGINEERING,7,1910777,US,4134401,JOHNS HOPKINS UNIVERSITY,MD,212051832,"PUBLIC HEALTH RELEVANCE: Johns Hopkins University and its various divisions and departments propose a predoctoral training program to support and train graduate students with educational and research interests in the field of Neuroengineering. The program will have six focus areas: Neurotechnology, Neuroimaging, Computational Neuroengineering, Systems Neuroscience, Neural Tissue Engineering and Clinical Neuroengineering. The program will recruit the best talent and promote diversity through an extensive outreach program. Innovative educational, research and career development programs are proposed.",1972922; ,"WANG, XIAOQIN ;","ERIM, ZEYNEP",5/1/2004,6/30/2020,Training Programs; ,Training Program in Neuroengineering,3383,ZEB1,Special Emphasis Panel ,,A1,11,266220,13618,259236,0,1,1,2,TRUE
8874999,T32,GM,5,N,4/20/2015,7/1/2015,6/30/2016,859,T32GM008605,SCHOOLS OF MEDICINE,PAR-10-116,5T32GM008605-20,NIGMS:312468\,"TRAINING, INSTITUTIONAL",2015,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,Neurosciences; ,ATLANTA,UNITED STATES,NEUROLOGY,5,66469933,US,2384501,EMORY UNIVERSITY,GA,303224250,"This proposal is a competing renewal to support the training of ten pre-doctoral students enrolled in the PhD graduate neuroscience program at Emory University during years 1 or 2 of training. The interdisciplinary Emory neuroscience program comprises a total of 96 training faculty and 84 PhD students involved in neuroscience research that cuts across a wide array of disciplines that range from the understanding of basic neural communication to the treatment of complex neurological and psychiatric disorders. The Emory neuroscience program has reached a high level of success in attracting the most talented students in the country and over the world to apply for admission in this program. The pool of applicants has increased by more than 50% over the past five years, while maintaining very high standards of academic and research excellence. This dramatic growth of the applicant pool combined with the continued raise in the number of well-funded neuroscience faculty serve as the main basis to justify an increase of 4 trainees/year being supported by this training grant during the next funding period.",2104611; ,"SMITH, YOLAND ;","MAAS, STEFAN",7/1/1996,6/30/2016,Biology; Neurosciences; System; Training; ,Training in Systems and Integrative Biology-Neuroscience,8605,BRT,National Institute of General Medical Sciences Initial Review Group ,,,20,303940,15355,312468,0,0,1,1,TRUE
8883565,T32,GM,5,N,4/24/2015,7/1/2015,6/30/2016,859,T32GM087237,SCHOOLS OF ARTS AND SCIENCES,PA-11-184,5T32GM087237-07,NIGMS:273682\,"TRAINING, INSTITUTIONAL",2015,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,,CAMBRIDGE,UNITED STATES,BIOLOGY,7,1425594,US,4911501,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MA,21421029,"PUBLIC HEALTH RELEVANCE: The proposed training program will enable training of a new type of researcher, with interdisciplinary expertise in concepts, approaches and technologies from biology, computer science, and engineering. This new cohort of investigators will be ideally positioned to assume leadership positions in biomedical research, which increasingly involves the application of sophisticated technologies and advanced modeling techniques to design and predict sites of intervention in complex gene networks to achieve desired therapeutic aims in diseases such as diabetes and cancer.",1939985; ,"BURGE, CHRISTOPHER B;","MARCUS, STEPHEN",7/1/2009,6/30/2019,Systems Biology; Training; ,Graduate Training in Computational and Systems Biology,87237,TWD,NIGMS Initial Review Group ,,,7,260520,13162,273682,0,1,2,3,TRUE
8883553,T32,GM,5,N,5/18/2015,7/1/2015,6/30/2016,859,T32GM008185,SCHOOLS OF MEDICINE,PA-11-184,5T32GM008185-28,NIGMS:227032\,"TRAINING, INSTITUTIONAL",2015,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,,LOS ANGELES,UNITED STATES,PHARMACOLOGY,33,92530369,US,577505,UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,900952000,"PUBLIC HEALTH RELEVANCE: The goals of the systems and integrative biology training program at UCLA is to train students to be proficient in both mathematical and biological/medical sciences, in order to help solve sophisticated problems in the increasingly complex world of biomedical research.",1961946; ,"HUANG, SUNG-CHENG ;","MAAS, STEFAN",7/1/1987,6/30/2016,Biology; National Institute of General Medical Sciences; System; ,NIGMS Systems & Integrative Biology,8185,TWD,NIGMS Initial Review Group ,,,28,213870,13162,227032,0,0,2,2,TRUE
8841394,T32,HD,5,N,4/29/2015,5/1/2015,4/30/2016,865,T32HD075735,SCHOOLS OF MEDICINE,PAR-10-193,5T32HD075735-03,NICHD:170972\,"TRAINING, INSTITUTIONAL",2015,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,Congenital Structural Anomalies; Pediatric; ,NEW YORK,UNITED STATES,GENETICS,13,78861598,US,3839801,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,100296574,"PUBLIC HEALTH RELEVANCE: A new predoctoral training program integrating the disciplines of systems biology, developmental biology and birth defects is proposed to train the future generation of scientists primed to address important research questions related to networks and processes of complex interactions underlying healthy and diseased states of cells, tissues, & organisms. They will receive didactic & research training in quantitative reasoning, computational biology, bioinformatics, as well as developmental biology, birth defects, genomics, molecular biology, biochemistry, physiology, and pharmacology at the Mount Sinai School of Medicine.",1872428; ,"JABS, ETHYLIN WANG;","COULOMBE, JAMES N",5/1/2013,4/30/2016,Congenital Abnormality; Developmental Biology; System; Training; ,Interdisciplinary Training in Systems and Developmental Biology and Birth Defects,75735,ZHD1,Special Emphasis Panel ,,,3,174480,8838,170972,1,1,2,4,TRUE
8854120,T32,HG,5,N,6/24/2015,7/1/2015,6/30/2016,172,T32HG002760,GRADUATE SCHOOLS,PA-11-184,5T32HG002760-13,NHGRI:726028\,"TRAINING, INSTITUTIONAL",2015,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,Genetics; Human Genome; ,MADISON,UNITED STATES,MISCELLANEOUS,2,161202122,US,578503,UNIVERSITY OF WISCONSIN-MADISON,WI,537151218,PUBLIC HEALTH RELEVANCE: Modern medical practice is now relying on the fruits of genomic research for analyzing the genetic makeup of patients and their cancers. New medical treatments are increasingly being tailored to individual patients for increasing their effectivenes and lessening side-effects. We propose to train scientists who will be developing the systems and analysis that will enable greater use of genomic information for biomedical researchers and the general public when they see a doctor.,1894740; ,"SCHWARTZ, DAVID C.;","COLLEY, HEATHER",7/1/2003,6/30/2016,Genomics; Grant; Science; Training; ,Institutional Training Grant in the Genomic Sciences,2760,GNOM,National Human Genome Research Institute Initial Review Group ,,,13,702100,43368,726028,0,0,1,1,TRUE
8853546,T32,DC,2,N,4/10/2015,7/1/2015,6/30/2016,173,T32DC000046,EARTH SCIENCES/RESOURCES,PA-14-015,2T32DC000046-21A1,NIDCD:343935\,"TRAINING, INSTITUTIONAL",2015,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,,COLLEGE PARK,UNITED STATES,BIOLOGY,5,790934285,US,820102,"UNIV OF MARYLAND, COLLEGE PARK",MD,207425141,"PUBLIC HEALTH RELEVANCE: The CEBH Training Program will continue to provide in-depth and interdisciplinary training in the hearing sciences that prepares individuals to advance discovery and innovation at the interface of basic science and medicine. More complete knowledge of auditory system function promises both to solve some of the most perplexing and devastating problems of human health, and to design pioneering methodologies, systems, and devices that will transform how we live.",1901348 (contact); 1864255; ,"CARR, CATHERINE EMILY (contact); GORDON-SALANT, SANDRA M;","RIVERA-RENTAS, ALBERTO L",7/1/1994,6/30/2020,Biology; comparative; Hearing; ,Comparative and Evolutionary Biology of Hearing,46,ZDC1,Special Emphasis Panel ,,A1,21,323820,20115,343935,0,0,1,1,TRUE
8857543,T32,HL,5,N,12/15/2014,3/1/2015,2/29/2016,838,T32HL105355,,PA-10-036,5T32HL105355-04,NHLBI:331456\,"TRAINING, INSTITUTIONAL",2015,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",Bioengineering; ,ROCHESTER,UNITED STATES,,1,6471700,US,4976101,MAYO CLINIC ROCHESTER,MN,559050001,"Respiratory and lung diseases such as asthma, bronchitis, COPD, pulmonary fibrosis, and pulmonary hypertension impose an enormous healthcare and financial burden on the US population as well as worldwide.  There is substantial societal need to train the next generation of lung researchers to take the lead in addressing these important healthcare issues. In this regard, the collaboration between scientists and engineers is key. We strongly believe that a training grant that takes the novel approach of encouraging and nurturing biomedical research skills alongside computational, mathematical and engineering skills in carefully  selected trainees will create a unique cadre of future leaders in biomedical research. Under the auspices of the Training Program in Lung Physiology and Biomedical Engineering, we propose to use a multifaceted approach to train this next generation of researchers using a cadre of outstanding basic research and clinical faculty  mentors with diverse backgrounds, and a world-class research and educational environment within the Department of Physiology and Biomedical Engineering at the Mayo Clinic.",1862946; ,"SIECK, GARY C.;","TIGNO, XENIA",3/1/2012,2/29/2016,Biomedical Engineering; Lung; Physiology; Training; ,Interdisciplinary Training in Lung Physiology and Biomedical Engineering,105355,NITM,NHLBI Institutional Training Mechanism Review Committee ,,,4,310170,21286,331456,0,1,0,1,TRUE
8870375,T32,GM,5,N,4/30/2015,7/1/2015,8/31/2016,859,T32GM082797,SCHOOLS OF MEDICINE,PA-11-184,5T32GM082797-08,NIGMS:172514\,"TRAINING, INSTITUTIONAL",2015,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,Networking and Information Technology R&D; ,NEW YORK,UNITED STATES,BIOCHEMISTRY,13,621889815,US,1833205,COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,100320049,"PUBLIC HEALTH RELEVANCE: The relevance of this project to public health is in training students to use computational methods to understand genotype-to-phenotype relationships across the whole range of biological research, from genetics to protein function to cellular networks to clinical phenotypes.",1863346; ,"HONIG, BARRY H;","MARCUS, STEPHEN",7/1/2008,8/31/2016,Computational Biology; Training Programs; ,Training Program in Computational Biology,82797,TWD,NIGMS Initial Review Group ,,,8,173680,8774,172514,0,3,0,3,TRUE
8855296,T32,EB,2,N,3/27/2015,4/1/2015,3/31/2016,286,T32EB009418,ORGANIZED RESEARCH UNITS,PA-14-015,2T32EB009418-06A1,NIBIB:243707\,"TRAINING, INSTITUTIONAL",2015,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,,IRVINE,UNITED STATES,MISCELLANEOUS,45,46705849,US,577504,UNIVERSITY OF CALIFORNIA-IRVINE,CA,926173213,"PUBLIC HEALTH RELEVANCE: Biological and biomedical research are increasingly focused on complex systems. By training the next generation of researchers in an interdisciplinary mode-blending biology with mathematics, computer science, engineering and physics-the proposed program will help future scientists and educators function effectively in this new research environment.",1871136 (contact); 9304652; ,"LANDER, ARTHUR D (contact); NIE, QING ;","BAIRD, RICHARD A",4/1/2009,3/31/2020,Systems Biology; ,"Mathematical, Computational and Systems Biology",9418,ZEB1,Special Emphasis Panel ,,A1,6,241790,14294,243707,0,1,3,4,TRUE
